                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      4.5999999999999996E+000      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                star_age                                star_mass                                   log_dt                           mass_conv_core                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                  extra_L                              log_extra_L                                 log_Teff                                    log_L                                    log_R                                    log_g                             log_center_T                           log_center_Rho                             log_center_P                        center_degeneracy                             center_gamma                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_c13                               center_n13                               center_n14                               center_o16                               center_o18                               surface_h1                            total_mass_h1                           total_mass_he4                           total_mass_c12                           total_mass_o16                                       pp                                      cno                                 tri_alfa                                   burn_c                                  c12_c12                                  c12_o16                                  o16_o16              total_internal_energy_start         total_gravitational_energy_start                       total_energy_start                    total_internal_energy               total_gravitational_energy                             total_energy                           total_eps_grav                      total_extra_heating           total_energy_sources_and_sinks 
                 1.2560906038385876E+008                  3.6735492007455290E+000                  2.7137573295416861E+000                  0.0000000000000000E+000                  8.4196068676526625E-001                  7.7320914505720728E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1058166597538843E+001                  3.9550220311759587E+000                  3.6013565233704603E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5982329943965574E+000                  4.1673129995615561E+000                  2.4104493474402897E+000                  1.8207651936441721E-001                  8.2306826510391655E+000                  6.5884711123095698E+000                  2.3323571033154469E+001                  2.1067744870170529E+001                  4.3195958730094874E+000                  1.7537506485088290E+000                  4.9936670539914890E-001                  1.4116361571197821E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703595E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9720235051309842E-001                  1.9741485449701071E+000                  8.7430209306564055E-001                  3.5270582683803631E-001                  4.3890609246158735E-001                 -1.1058166598694378E+001                 -1.9633168285179167E+001                  3.9550220311759587E+000                  3.5842344878345713E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.0946838131100277E+049                 -1.4630141477530726E+050                 -6.5354576644206932E+049                  8.1213532980086034E+049                 -1.4675038479785011E+050                 -6.5536851817763856E+049                  1.7729348627577354E+047                  0.0000000000000000E+000                 -1.7729355031624155E+047 
                 1.2560957377512074E+008                  3.6557546048044034E+000                  2.7104484726262079E+000                  0.0000000000000000E+000                  8.4196263293346585E-001                  7.7377074103433041E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1027498569997340E+001                  3.9565768805978339E+000                  3.6028303861384874E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5977368708854409E+000                  4.1690314350477298E+000                  2.4123008122056095E+000                  1.7626476470807248E-001                  8.2299478007457676E+000                  6.5908961312842882E+000                  2.3327135621399002E+001                  2.1167889615461206E+001                  4.3349721083158892E+000                  1.7537506485088288E+000                  4.9936670539914890E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9719362018222963E-001                  1.9617422587840794E+000                  8.6860944404220108E-001                  3.5295405781933520E-001                  4.3907546850159068E-001                 -1.1027498571789906E+001                 -1.9411807582551738E+001                  3.9565768805978339E+000                  3.5856973465021929E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.1213127142482949E+049                 -1.4674930488169121E+050                 -6.5536177739208214E+049                  8.1479822853933254E+049                 -1.4719808591545701E+050                 -6.5718263061523526E+049                  1.7712076052410644E+047                  0.0000000000000000E+000                 -1.7712082127699314E+047 
                 1.2561008160684527E+008                  3.6375447484333492E+000                  2.7057198280133670E+000                  0.0000000000000000E+000                  8.4196045221717297E-001                  7.7437422725275817E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0999773587858023E+001                  3.9580983707095698E+000                  3.6042528035730452E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5972812316633616E+000                  4.1706581302232086E+000                  2.4140254382375081E+000                  1.7064682157898400E-001                  8.2292211390098533E+000                  6.5933011551390202E+000                  2.3330670681852521E+001                  2.1267540225763629E+001                  4.3502542890727218E+000                  1.7537506485088288E+000                  4.9936670539914901E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393057E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703595E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9719047332115114E-001                  1.9490465176559992E+000                  8.6280098403149963E-001                  3.5319969987318656E-001                  4.3924016358429668E-001                 -1.0999773588815765E+001                 -1.9656308560509220E+001                  3.9580983707095698E+000                  3.5871123407291772E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.1479407291428733E+049                 -1.4719698946128631E+050                 -6.5717582169857512E+049                  8.1744972102844327E+049                 -1.4764372600931813E+050                 -6.5898753906473568E+049                  1.7624489721068468E+047                  0.0000000000000000E+000                 -1.7624495676499462E+047 
                 1.2561058482053249E+008                  3.6188893092303087E+000                  2.7017524452346340E+000                  0.0000000000000000E+000                  8.4194338863081397E-001                  7.7494556081079191E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0976483882986692E+001                  3.9595712208578173E+000                  3.6056570918255120E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5967256453793084E+000                  4.1721805676850456E+000                  2.4158978295365334E+000                  1.6466899390980458E-001                  8.2285013585774234E+000                  6.5956905184918204E+000                  2.3334182585327145E+001                  2.1366866797656311E+001                  4.3654687004433645E+000                  1.7537506485088288E+000                  4.9936670539914890E-001                  1.4116361571197821E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9718739141555341E-001                  1.9360401779863337E+000                  8.5686702804988457E-001                  3.5344315152474326E-001                  4.3940047842944557E-001                 -1.0976483884484718E+001                 -1.9438749082299605E+001                  3.9595712208578173E+000                  3.5885105419530929E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.1744543362762889E+049                 -1.4764260863262352E+050                 -6.5898065269860567E+049                  8.2009212244493288E+049                 -1.4808770342158299E+050                 -6.6078491177089440E+049                  1.7553082583034010E+047                  0.0000000000000000E+000                 -1.7553088663660104E+047 
                 1.2561108408004940E+008                  3.5997552446868686E+000                  2.6983263521604415E+000                  0.0000000000000000E+000                  8.4192565573798628E-001                  7.7562291783815085E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0954981305764750E+001                  3.9610488112113202E+000                  3.6070659368216322E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5961894903381886E+000                  4.1737670268134153E+000                  2.4177633691829565E+000                  1.5863558817686813E-001                  8.2277875695497951E+000                  6.5980673139585235E+000                  2.3337675877621912E+001                  2.1465988458596343E+001                  4.3806336304051188E+000                  1.7537506485088288E+000                  4.9936670539914890E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9718300165912950E-001                  1.9227002294556164E+000                  8.5079730690805222E-001                  3.5368471257952883E-001                  4.3955656204443205E-001                 -1.0954981312503314E+001                 -1.8764198237161427E+001                  3.9610488112113202E+000                  3.5899111413636957E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.2008760880324860E+049                 -1.4808654945030186E+050                 -6.6077788569976931E+049                  8.2273069389138081E+049                 -1.4853088551119319E+050                 -6.6257816122054831E+049                  1.7515831668918287E+047                  0.0000000000000000E+000                 -1.7515837528628872E+047 
                 1.2561157832906622E+008                  3.5801532915350398E+000                  2.6939458140816992E+000                  0.0000000000000000E+000                  8.4192647102462248E-001                  7.7624836022209787E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0926425551045071E+001                  3.9625302008355008E+000                  3.6084522575889562E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5956709397359314E+000                  4.1753606685690654E+000                  2.4195972912652968E+000                  1.5259639312487666E-001                  8.2270814568851502E+000                  6.6004266464901367E+000                  2.3341143371435674E+001                  2.1564682468125387E+001                  4.3957146253156028E+000                  1.7537506485088288E+000                  4.9936670539914890E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717993516702514E-001                  1.9090341382632416E+000                  8.4459612226584524E-001                  3.5392382848594861E-001                  4.3970787355449659E-001                 -1.0926425558478098E+001                 -1.8693044145223876E+001                  3.9625302008355008E+000                  3.5912893006768347E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.2272591676537951E+049                 -1.4852968201010137E+050                 -6.6257090333563347E+049                  8.2535977594675557E+049                 -1.4897232239706300E+050                 -6.6436344802387145E+049                  1.7442096152621453E+047                  0.0000000000000000E+000                 -1.7442102192458278E+047 
                 1.2561206763113609E+008                  3.5600618003997107E+000                  2.6895770529341529E+000                  0.0000000000000000E+000                  8.4192411695886094E-001                  7.7691172037323708E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0900086399448242E+001                  3.9639883284793909E+000                  3.6098260516817886E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5951311017634295E+000                  4.1769116455111996E+000                  2.4214524556813681E+000                  1.4644197916360530E-001                  8.2263779901228560E+000                  6.6027769778271876E+000                  2.3344597410447644E+001                  2.1663421236520215E+001                  4.4107901933939395E+000                  1.7537506485088288E+000                  4.9936670539914890E-001                  1.4116361571197821E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717876706561765E-001                  1.8950267761617894E+000                  8.3825724791552225E-001                  3.5416046604227597E-001                  4.3985429190520875E-001                 -1.0900086400832700E+001                 -1.9396590710384221E+001                  3.9639883284793909E+000                  3.5926551920758469E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.2535514981834671E+049                 -1.4897114875980280E+050                 -6.6435633777968043E+049                  8.2797906806616462E+049                 -1.4941197327616071E+050                 -6.6614066469543923E+049                  1.7363521676890839E+047                  0.0000000000000000E+000                 -1.7363527670580254E+047 
                 1.2561255282052454E+008                  3.5394309631040173E+000                  2.6859112938714258E+000                  0.0000000000000000E+000                  8.4192293904514404E-001                  7.7740290173730964E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0875271978172133E+001                  3.9654280644808297E+000                  3.6111886320074151E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5945951304835084E+000                  4.1784425214450795E+000                  2.4232898362081485E+000                  1.4024312679423637E-001                  8.2256842942101169E+000                  6.6051041084405746E+000                  2.3348017232595581E+001                  2.1761456210915895E+001                  4.4257390798329883E+000                  1.7537506485088288E+000                  4.9936670539914890E-001                  1.4116361571197816E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717826093404800E-001                  1.8806434044275366E+000                  8.3176544928207774E-001                  3.5439497698866962E-001                  4.3999595060075941E-001                 -1.0875271980300637E+001                 -1.9184981974302982E+001                  3.9654280644808297E+000                  3.5940096331455726E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.2797433431209565E+049                 -1.4941077957983534E+050                 -6.6613346148625697E+049                  8.3059214801172433E+049                 -1.4985044683534380E+050                 -6.6791232034171021E+049                  1.7311692210723982E+047                  0.0000000000000000E+000                 -1.7311697992780672E+047 
                 1.2561303399815407E+008                  3.5182357741309045E+000                  2.6823054283075596E+000                  0.0000000000000000E+000                  8.4192235094266143E-001                  7.7801811356632689E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0850619016859104E+001                  3.9668575800953731E+000                  3.6125354862490409E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5940436507788807E+000                  4.1799568659693644E+000                  2.4251499678795470E+000                  1.3391435794117668E-001                  8.2249973589872418E+000                  6.6074176970774854E+000                  2.3351417027529344E+001                  2.1859190742974207E+001                  4.4406233463426492E+000                  1.7537506485088288E+000                  4.9936670539914890E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717800603002567E-001                  1.8658665845965177E+000                  8.2511343916125202E-001                  3.5462736306799542E-001                  4.4013273063311847E-001                 -1.0850619021148267E+001                 -1.8856030735183239E+001                  3.9668575800953731E+000                  3.5953489644694541E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.3058725652702227E+049                 -1.4984922858861768E+050                 -6.6790502935915359E+049                  8.3319915161127648E+049                 -1.5028776658049815E+050                 -6.6967851419370136E+049                  1.7260781313325453E+047                  0.0000000000000000E+000                 -1.7260787160825456E+047 
                 1.2561351119651575E+008                  3.4964496295122958E+000                  2.6786989439851427E+000                  0.0000000000000000E+000                  8.4192205710086498E-001                  7.7866553004208849E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0825583917005511E+001                  3.9682693844927721E+000                  3.6138715577497615E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5934981738221841E+000                  4.1814612171189687E+000                  2.4269930973677436E+000                  1.2753043477386383E-001                  8.2243166118946753E+000                  6.6097177497395192E+000                  2.3354796782788782E+001                  2.1956646630848656E+001                  4.4554478959264365E+000                  1.7537506485088288E+000                  4.9936670539914901E-001                  1.4116361571197821E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703595E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717787805655418E-001                  1.8506777663929219E+000                  8.1829354863081838E-001                  3.5485757648796690E-001                  4.4026446838940658E-001                 -1.0825583918250279E+001                 -1.9368279473376969E+001                  3.9682693844927721E+000                  3.5966777091471593E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.3319404875932880E+049                 -1.5028651629729811E+050                 -6.6967111421365124E+049                  8.3580003171535821E+049                 -1.5072392853030825E+050                 -6.7143925358772045E+049                  1.7210371754476416E+047                  0.0000000000000000E+000                 -1.7210378070456137E+047 
                 1.2561398464826724E+008                  3.4740351244568446E+000                  2.6752757275153529E+000                  0.0000000000000000E+000                  8.4192191023300711E-001                  7.7922091813211802E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0800257257634483E+001                  3.9696652632453819E+000                  3.6151998956862412E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5929424308181179E+000                  4.1829467683740162E+000                  2.4288473590033992E+000                  1.2102884050205609E-001                  8.2236416085824757E+000                  6.6120052105224749E+000                  2.3358157879230305E+001                  2.2053865523846493E+001                  4.4702196104487468E+000                  1.7537506485088290E+000                  4.9936670539914901E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717781366955489E-001                  1.8350508706991169E+000                  8.1129476329364436E-001                  3.5508566448834200E-001                  4.4039104802635742E-001                 -1.0800257265984140E+001                 -1.8516372985542333E+001                  3.9696652632453819E+000                  3.5979994688758214E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.3579485704243003E+049                 -1.5072266458656026E+050                 -6.7143178882317141E+049                  8.3839569502660400E+049                 -1.5115908769561015E+050                 -6.7319518192949332E+049                  1.7165573553640993E+047                  0.0000000000000000E+000                 -1.7165579508712648E+047 
                 1.2561445466925964E+008                  3.4509474599761507E+000                  2.6721172551260333E+000                  0.0000000000000000E+000                  8.4192183681261690E-001                  7.7985733501352716E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0774331482345751E+001                  3.9710456572379109E+000                  3.6165227865169083E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5923837596851116E+000                  4.1844253009206707E+000                  2.4307039675427382E+000                  1.1441976561793697E-001                  8.2229718931853224E+000                  6.6142815037306786E+000                  2.3361502407670095E+001                  2.2150903775269867E+001                  4.4849472479871331E+000                  1.7537506485088290E+000                  4.9936670539914890E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717778123216101E-001                  1.8189546639693239E+000                  8.0410383713093603E-001                  3.5531171041064530E-001                  4.4051235713648529E-001                 -1.0774331484648348E+001                 -1.9049897977427239E+001                  3.9710456572379109E+000                  3.5993161438936387E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.3839035100143736E+049                 -1.5115779357360407E+050                 -6.7318758473460218E+049                  8.4098765206943645E+049                 -1.5159349954421057E+050                 -6.7494734337266475E+049                  1.7131764394704208E+047                  0.0000000000000000E+000                 -1.7131770455598213E+047 
                 1.2561492178196669E+008                  3.4271248814481878E+000                  2.6694216817318974E+000                  0.0000000000000000E+000                  8.4192180010591022E-001                  7.8039652666697235E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0747803839928856E+001                  3.9724123454959739E+000                  3.6178441829856274E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5918232400988912E+000                  4.1858887894481400E+000                  2.4325567509789141E+000                  1.0770578148647181E-001                  8.2223067300409003E+000                  6.6165490691658535E+000                  2.3364833951033155E+001                  2.2247861342205162E+001                  4.4996460993558536E+000                  1.7537506485088290E+000                  4.9936670539914901E-001                  1.4116361571197821E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717776487777661E-001                  1.8023460919008791E+000                  7.9670239122443975E-001                  3.5553588973503769E-001                  4.4062829820859117E-001                 -1.0747803841263959E+001                 -1.9260073202251903E+001                  3.9724123454959739E+000                  3.6006303335144811E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.4098215445073103E+049                 -1.5159218347291134E+050                 -6.7493968027838117E+049                  8.4357851097337898E+049                 -1.5202760399371583E+050                 -6.7669752896377453E+049                  1.7114677676229348E+047                  0.0000000000000000E+000                 -1.7114683987707826E+047 
                 1.2561538525629951E+008                  3.4025672454433002E+000                  2.6660256879558686E+000                  0.0000000000000000E+000                  8.4192178175343524E-001                  7.8100757421019373E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0721163675934342E+001                  3.9737568951081528E+000                  3.6191546945735777E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5912233096577535E+000                  4.1873296097075086E+000                  2.4344770219908738E+000                  1.0074202641810044E-001                  8.2216471670197677E+000                  6.6188042427180012E+000                  2.3368147124112262E+001                  2.2344577674887223E+001                  4.5142919765369980E+000                  1.7537506485088290E+000                  4.9936670539914901E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393057E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717775662686232E-001                  1.7852250543142225E+000                  7.8909124772121897E-001                  3.5575776769469641E-001                  4.4073844612794866E-001                 -1.0721163677870461E+001                 -1.9072015624354179E+001                  3.9737568951081528E+000                  3.6019366731603437E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.4357281836209477E+049                 -1.5202625471469109E+050                 -6.7668972878481476E+049                  8.4616370786603631E+049                 -1.5246063735503533E+050                 -6.7844266568431176E+049                  1.7068495160326635E+047                  0.0000000000000000E+000                 -1.7068501414103680E+047 
                 1.2561584458309671E+008                  3.3772616873742294E+000                  2.6621217829577346E+000                  0.0000000000000000E+000                  8.4192177257743428E-001                  7.8158680610797981E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0693860818233723E+001                  3.9750866196462722E+000                  3.6204392572083957E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5906320471844531E+000                  4.1887662783824640E+000                  2.4363778812749532E+000                  9.3698304142820932E-002                  8.2209939903766642E+000                  6.6210445121130839E+000                  2.3371438238067768E+001                  2.2440935502785486E+001                  4.5288671178106474E+000                  1.7537506485088288E+000                  4.9936670539914890E-001                  1.4116361571197821E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717775246232161E-001                  1.7675825822104492E+000                  7.8126730892024487E-001                  3.5597702636231399E-001                  4.4084240773971384E-001                 -1.0693860820684964E+001                 -1.8942259108154360E+001                  3.9750866196462722E+000                  3.6032168383567127E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.4615783038067814E+049                 -1.5245926178683103E+050                 -6.7843478748763072E+049                  8.4874052413765225E+049                 -1.5289215085337015E+050                 -6.8018098439604361E+049                  1.7004532653037326E+047                  0.0000000000000000E+000                 -1.7004539475324538E+047 
                 1.2561630026604523E+008                  3.3511386507668224E+000                  2.6586627777606680E+000                  0.0000000000000000E+000                  8.4192176798948071E-001                  7.8213965403746266E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0666027900317523E+001                  3.9764044401975704E+000                  3.6217069529777661E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5900376895282804E+000                  4.1901865106638283E+000                  2.4382767127279799E+000                  8.6528324762071146E-002                  8.2203464722411788E+000                  6.6232721750080383E+000                  2.3374710666785553E+001                  2.2537029752610692E+001                  4.5433861584048794E+000                  1.7537506485088288E+000                  4.9936670539914901E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717775035932050E-001                  1.7493701823136738E+000                  7.7320996450975732E-001                  3.5619382763188140E-001                  4.4094001891445916E-001                 -1.0666027901474264E+001                 -1.9240576181930411E+001                  3.9764044401975704E+000                  3.6044807916482049E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.4873443760769192E+049                 -1.5289074557465273E+050                 -6.8017301813883373E+049                  8.5131135610995283E+049                 -1.5332254887895682E+050                 -6.8191413267960935E+049                  1.6956893808059299E+047                  0.0000000000000000E+000                 -1.6956899742651377E+047 
                 1.2561675329892331E+008                  3.3240929353109374E+000                  2.6561297213479724E+000                  0.0000000000000000E+000                  8.4192176569554167E-001                  7.8278702390477040E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0637713590611027E+001                  3.9777161958985152E+000                  3.6229685264171745E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.5894324903716730E+000                  4.1915925331993034E+000                  2.4401901223089331E+000                  7.9182266124087977E-002                  8.2197031732292114E+000                  6.6254919282926057E+000                  2.3377971307081477E+001                  2.2633061840460108E+001                  4.5578797953376267E+000                  1.7537506485088288E+000                  4.9936670539914901E-001                  1.4116361571197819E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  4.1538942650393051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2573757597703592E-029                  5.6645273189515066E-001                  4.5830311264902197E-022                  6.9717774929683074E-001                  1.7305145112828229E+000                  7.6488774495042045E-001                  3.5640856148135497E-001                  4.4103118189471613E-001                 -1.0637713591324067E+001                 -1.9422383853657273E+001                  3.9777161958985152E+000                  3.6057361641187642E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.5130504799969763E+049                 -1.5332110862366539E+050                 -6.8190603823695455E+049                  8.5388136542156505E+049                 -1.5375269617067598E+050                 -6.8364559628518820E+049                  1.6943418788873515E+047                  0.0000000000000000E+000                 -1.6943425012686166E+047 
